id,City,State,District,Density,Latitude,Longitude,Rating,Number of Reviews,Specialisation,No of Beds,Insurance Schemes
Hospital #140,Visakhapatnam,Andhra Pradesh,Visakhapatnam,1869.8,17.73096551108286,83.30607488010678,4.0,136,"Ophthalmology, Psychiatry",28,"PMSSY, NHA, MoHFW, NRHM, CGHS, NHM"
Hospital #141,Visakhapatnam,Andhra Pradesh,Visakhapatnam,1869.8,17.722591557192708,83.18992755398475,4.6,19600,Pulmonology,9,"MoHFW, CGHS, NRHM, OPD, AIIMS, AB-PMJAY"
Hospital #142,Visakhapatnam,Andhra Pradesh,Visakhapatnam,1869.8,17.776889376851475,83.16773950460808,3.1,137,Gastroenterology,29,"NUHM, NHA, AIIMS, MoHFW, PMSSY, NRHM"
Hospital #143,Visakhapatnam,Andhra Pradesh,Visakhapatnam,1869.8,17.746367506941578,83.32876869143361,4.9,5864,Dermatology,29,"AIIMS, NUHM, NHM, NRHM, AB-PMJAY, OPD"
Hospital #144,Visakhapatnam,Andhra Pradesh,Visakhapatnam,1869.8,17.67588146931173,83.33647267930243,4.0,262,Gastroenterology,20,"MoHFW, OPD, NHA, NRHM, AB-PMJAY"
Hospital #145,Visakhapatnam,Andhra Pradesh,Visakhapatnam,1869.8,17.734466034331238,83.2881362329191,4.1,1418,Pediatrics,1,"AB-PMJAY, NHM, OPD, MoHFW, AIIMS"
Hospital #146,Visakhapatnam,Andhra Pradesh,Visakhapatnam,1869.8,17.684085595634606,83.19157334180719,3.0,141,"Ophthalmology, Pediatrics",13,"NHA, MoHFW, AB-PMJAY, AIIMS, CGHS, NRHM"
Hospital #147,Visakhapatnam,Andhra Pradesh,Visakhapatnam,1869.8,17.80116432928278,83.40645445307408,3.0,160,"Pediatrics, Endocrinology",8,"NHM, NHA, AIIMS, CGHS, PMSSY, NRHM"
Hospital #148,Visakhapatnam,Andhra Pradesh,Visakhapatnam,1869.8,17.76397891160117,83.2806040528482,4.5,2079,Endocrinology,18,"PMSSY, AIIMS, NRHM, NHA, MoHFW, NUHM"
Hospital #149,Visakhapatnam,Andhra Pradesh,Visakhapatnam,1869.8,17.91360592392028,83.36939613814201,4.3,16,Dermatology,24,"NRHM, MoHFW, CGHS, PMSSY, OPD"
Hospital #150,Visakhapatnam,Andhra Pradesh,Visakhapatnam,1869.8,17.70332331964755,83.36145202995594,3.5,144,Cardiology,8,"OPD, PMSSY, AB-PMJAY, CGHS, NHM"
Hospital #151,Visakhapatnam,Andhra Pradesh,Visakhapatnam,1869.8,17.795762926125985,83.39529621538634,4.5,51,Nephrology,31,"NHM, AB-PMJAY, CGHS, NRHM, AIIMS"
Hospital #152,Visakhapatnam,Andhra Pradesh,Visakhapatnam,1869.8,17.69647167151717,83.27886265184665,4.2,131,"Oncology, Neurology",33,"PMSSY, OPD, NUHM, AIIMS, NHM"
Hospital #153,Visakhapatnam,Andhra Pradesh,Visakhapatnam,1869.8,17.74959756897612,82.9516131681602,3.5,16,Nephrology,32,"NRHM, MoHFW, AB-PMJAY, NUHM, AIIMS"
Hospital #154,Visakhapatnam,Andhra Pradesh,Visakhapatnam,1869.8,17.738409851016772,83.29692207268167,4.8,691,"Pediatrics, Dermatology",12,"NUHM, CGHS, NRHM, PMSSY, OPD, AB-PMJAY"
Hospital #155,West Godavari,Andhra Pradesh,West Godavari,817.3,16.745326550664483,81.67832754434282,4.5,1868,"General Surgery, Oncology",30,"NHM, MoHFW, CGHS, AIIMS, PMSSY, AB-PMJAY"
Hospital #156,West Godavari,Andhra Pradesh,West Godavari,817.3,16.471953117218145,81.67145293830097,3.4,5,"Urology, Dermatology",31,"NUHM, NHA, CGHS, MoHFW, NRHM"
Hospital #157,West Godavari,Andhra Pradesh,West Godavari,817.3,16.49857513265502,81.72244904934254,4.1,8,"Dermatology, Oncology",26,"CGHS, NHA, NRHM, PMSSY, AIIMS"
Hospital #158,West Godavari,Andhra Pradesh,West Godavari,817.3,16.398708386685218,81.71232780849566,2.3,18,Pulmonology,32,"NRHM, NUHM, AB-PMJAY, NHA, AIIMS, PMSSY"
Hospital #159,Dibrugarh,Assam,Dibrugarh,393.0,26.19908213905008,91.65079248792232,4.5,105,Gynecology,17,"PMSSY, MoHFW, AB-PMJAY, NHM, NUHM"
Hospital #160,Dibrugarh,Assam,Dibrugarh,393.0,26.18821047570896,91.62093075782472,3.5,6,Ophthalmology,10,"AIIMS, CGHS, AB-PMJAY, NRHM, NHA, NHM"
Hospital #161,Guwahati,Assam,Kamrup Metropolitan,2010.0,26.21066729458935,91.67003012258829,4.8,6491,"Pulmonology, Orthopedics",19,"NRHM, CGHS, NUHM, AIIMS, AB-PMJAY, NHM"
Hospital #162,Guwahati,Assam,Kamrup Metropolitan,2010.0,26.186823692660216,91.73808175382877,4.9,4024,"Cardiology, Endocrinology",11,"NHA, CGHS, PMSSY, NRHM, NUHM"
Hospital #163,Guwahati,Assam,Kamrup Metropolitan,2010.0,26.156640988631167,91.75155815231136,4.8,92,Gastroenterology,24,"NUHM, AIIMS, CGHS, PMSSY, MoHFW"
Hospital #164,Darbhanga,Bihar,Darbhanga,1721.0,26.1364375,85.9057429,3.5,678,Nephrology,12,"NHA, NRHM, CGHS, NHM, PMSSY, MoHFW"
Hospital #165,Hajipur,Bihar,Vaishali,1717.0,25.70958050742617,85.2009555047313,4.9,1528,Nephrology,20,"PMSSY, CGHS, AIIMS, NHA, NHM, NRHM"
Hospital #166,Muzffarpur,Bihar,Muzaffarpur,1506.0,26.1168125,85.3946179,4.7,2770,"Psychiatry, Neurology",18,"MoHFW, AB-PMJAY, NUHM, PMSSY, NHA"
Hospital #167,Patna,Bihar,Patna,1803.0,25.651264228671625,85.11740401088103,3.4,2330,"Gynecology, Pediatrics",16,"NHA, AIIMS, NHM, OPD, PMSSY, NRHM"
Hospital #168,Patna,Bihar,Patna,1803.0,25.60800313395584,85.12506807597198,4.3,784,Urology,22,"NUHM, CGHS, PMSSY, AB-PMJAY, NRHM"
Hospital #169,Patna,Bihar,Patna,1803.0,25.60001775474884,85.051507949391,3.8,6543,General Surgery,17,"NRHM, MoHFW, NUHM, AB-PMJAY, NHM"
Hospital #170,Patna,Bihar,Patna,1803.0,25.618793393637056,85.10743281928939,3.0,2,"Gastroenterology, Ophthalmology",23,"OPD, CGHS, NHA, PMSSY, NUHM"
Hospital #171,Patna,Bihar,Patna,1803.0,25.629523827702062,85.04096091904002,4.4,1494,"Gynecology, Orthopedics",32,"NHA, AIIMS, MoHFW, PMSSY, AB-PMJAY, NHM"
Hospital #172,Patna,Bihar,Patna,1803.0,25.59935025819614,85.19274189410143,4.6,11647,Nephrology,4,"OPD, NRHM, CGHS, PMSSY, NHA"
Hospital #173,Patna,Bihar,Patna,1803.0,25.65616876589995,85.08027292060606,3.8,370,Urology,5,"NRHM, NHA, NUHM, OPD, PMSSY"
Hospital #174,Purnea,Bihar,Purnia,1014.0,25.8744375,87.5344929,3.0,275,Ophthalmology,18,"MoHFW, AIIMS, PMSSY, NHA, NUHM"
Hospital #175,Chandigarh,Chandigarh,Chandigarh,9258.0,30.80163927078445,76.64363555334353,4.1,182,Cardiology,13,"NHM, AB-PMJAY, CGHS, NHA, NRHM, OPD"
Hospital #176,Chandigarh,Chandigarh,Chandigarh,9258.0,30.72550569848501,76.75911556745258,4.0,579,"General Surgery, Urology",6,"MoHFW, AB-PMJAY, NRHM, PMSSY, NUHM"
Hospital #177,Chandigarh,Chandigarh,Chandigarh,9258.0,30.779380676158407,76.82299071677487,4.5,1545,"Endocrinology, Pediatrics",26,"CGHS, NHA, AB-PMJAY, NUHM, OPD, MoHFW"
Hospital #178,Chandigarh,Chandigarh,Chandigarh,9258.0,30.61396160724412,76.75036828961157,4.5,136,"Gastroenterology, Endocrinology",12,"AB-PMJAY, NRHM, NUHM, OPD, PMSSY, NHM"
Hospital #179,Raipur,Chattisgarh,Raipur,750.0,21.21325145169591,81.65521475055532,4.9,24035,Psychiatry,1,"NHM, NUHM, AIIMS, OPD, AB-PMJAY, NRHM"
Hospital #180,Raipur,Chattisgarh,Raipur,750.0,21.210741356859074,81.54533043439532,4.0,274,Oncology,22,"OPD, NRHM, NHA, PMSSY, CGHS, AIIMS"
Hospital #181,Raipur,Chattisgarh,Raipur,750.0,21.215490852406447,81.65093432591533,4.5,5273,General Surgery,26,"AIIMS, MoHFW, NRHM, AB-PMJAY, NHM, CGHS"
Hospital #182,Raipur,Chattisgarh,Raipur,750.0,21.26248801976624,81.60056314988255,4.6,6846,"General Surgery, Nephrology",31,"OPD, NRHM, AIIMS, CGHS, MoHFW"
Hospital #183,Raipur,Chattisgarh,Raipur,750.0,21.2779031237701,81.66731603554014,3.9,1299,"Oncology, Neurology",26,"AIIMS, OPD, MoHFW, PMSSY, AB-PMJAY"
Hospital #184,Raipur,Chattisgarh,Raipur,750.0,21.41905372467786,81.50919028065302,2.7,31,"Psychiatry, Cardiology",25,"CGHS, NUHM, OPD, AB-PMJAY, NHA, PMSSY"
Hospital #185,Raipur,Chattisgarh,Raipur,750.0,21.234589327638083,81.69071685926106,4.1,330,Ophthalmology,20,"MoHFW, NRHM, NHM, AIIMS, NUHM"
Hospital #186,Raipur,Chattisgarh,Raipur,750.0,21.284302850340104,81.61279642517285,4.3,88,Psychiatry,9,"NRHM, OPD, MoHFW, CGHS, NHM"
Hospital #187,Raipur,Chattisgarh,Raipur,750.0,21.19676655186796,81.66533709458284,4.1,229,"Gynecology, Cardiology",26,"NHM, CGHS, PMSSY, NRHM, OPD, AIIMS"
Hospital #188,Raipur,Chattisgarh,Raipur,750.0,21.26590295533341,81.6782474554257,3.8,165,"Endocrinology, Nephrology",28,"OPD, NHA, PMSSY, CGHS, NHM"
Hospital #189,Delhi,Delhi,New Delhi,4057.0,28.790933312253188,77.14442236177933,3.7,489,Gynecology,25,"NHA, NRHM, NHM, PMSSY, CGHS"
Hospital #190,Delhi,Delhi,New Delhi,4057.0,28.71522855170108,77.43162927957947,3.9,335,Pulmonology,5,"CGHS, NHM, OPD, AB-PMJAY, NHA, PMSSY"
Hospital #191,Delhi,Delhi,New Delhi,4057.0,28.651854254689,77.08379422695073,4.4,2043,"Gastroenterology, Neurology",13,"AIIMS, OPD, PMSSY, NUHM, NHA, NRHM"
Hospital #192,Delhi,Delhi,New Delhi,4057.0,28.688444739054816,77.73664302480475,2.6,42,Pediatrics,14,"AIIMS, NUHM, OPD, MoHFW, NRHM, NHM"
Hospital #193,Delhi,Delhi,New Delhi,4057.0,28.5232793453882,76.90563919257798,3.2,271,Pulmonology,5,"CGHS, NUHM, AIIMS, NHA, NHM, AB-PMJAY"
Hospital #194,Delhi,Delhi,New Delhi,4057.0,28.625510323391005,77.28359062470314,4.7,1623,Endocrinology,20,"OPD, NHM, CGHS, MoHFW, AB-PMJAY"
Hospital #195,Delhi,Delhi,New Delhi,4057.0,28.77421542802284,76.90470995411724,3.4,120,Ophthalmology,24,"NUHM, CGHS, AIIMS, AB-PMJAY, OPD"
Hospital #196,Delhi,Delhi,New Delhi,4057.0,28.609371505341933,77.30262011749709,4.4,3326,Neurology,8,"MoHFW, AB-PMJAY, NHA, NHM, AIIMS"
Hospital #197,Delhi,Delhi,New Delhi,4057.0,28.571286497595167,77.43245197607118,3.5,157,"Gastroenterology, Endocrinology",17,"MoHFW, AIIMS, NHA, AB-PMJAY, NUHM, PMSSY"
Hospital #198,Delhi,Delhi,New Delhi,4057.0,28.690934451046395,77.29741870136675,4.3,872,"Gynecology, General Surgery",23,"AIIMS, NUHM, MoHFW, PMSSY, NHA, NRHM"
Hospital #199,Delhi,Delhi,New Delhi,4057.0,28.579772484025654,77.08999198581591,3.6,338,Oncology,27,"PMSSY, NUHM, NHM, OPD, MoHFW, CGHS"
Hospital #200,Delhi,Delhi,New Delhi,4057.0,28.65225981324117,77.30133685614393,3.7,507,Cardiology,5,"AB-PMJAY, NRHM, AIIMS, NHM, NUHM"
Hospital #201,Delhi,Delhi,New Delhi,4057.0,28.56660558648315,77.2347591379503,4.5,604,Ophthalmology,6,"AIIMS, CGHS, PMSSY, NUHM, NRHM"
Hospital #202,Delhi,Delhi,New Delhi,4057.0,28.62709941906927,77.04961961251081,4.3,18742,Pediatrics,11,"OPD, AIIMS, NHA, CGHS, MoHFW"
Hospital #203,Delhi,Delhi,New Delhi,4057.0,28.76211836038204,76.61106018408562,4.2,28,Orthopedics,1,"NUHM, OPD, AIIMS, NHA, CGHS, NHM"
Hospital #204,Delhi,Delhi,New Delhi,4057.0,29.09771415051557,76.43014766077091,2.9,35,Pediatrics,23,"CGHS, NHA, PMSSY, NHM, AB-PMJAY"
Hospital #205,Delhi,Delhi,New Delhi,4057.0,28.682235800066906,77.02756848488669,3.9,1234,Gynecology,8,"OPD, AB-PMJAY, NUHM, NHM, CGHS"
Hospital #206,New Delhi,Delhi,New Delhi,4057.0,28.610319082802462,77.37699761192324,4.2,4368,"Ophthalmology, Pulmonology",21,"NHA, AB-PMJAY, AIIMS, NHM, MoHFW, NRHM"
Hospital #207,New Delhi,Delhi,New Delhi,4057.0,28.62409094238056,77.2817063702805,4.4,1458,Nephrology,23,"PMSSY, NUHM, NHM, CGHS, NRHM, AIIMS"
Hospital #208,New Delhi,Delhi,New Delhi,4057.0,28.51101423038541,77.41548596455706,5.0,8,Orthopedics,25,"OPD, CGHS, MoHFW, NUHM, AIIMS"
Hospital #209,New Delhi,Delhi,New Delhi,4057.0,28.6705625,77.2136179,1.0,1,"Endocrinology, Pulmonology",33,"NUHM, NHA, CGHS, OPD, AIIMS"
Hospital #210,New Delhi,Delhi,New Delhi,4057.0,28.77171425893273,77.12477105879479,3.0,467,Cardiology,6,"AB-PMJAY, CGHS, OPD, NHA, PMSSY, AIIMS"
Hospital #211,New Delhi,Delhi,New Delhi,4057.0,28.56174476763819,77.2560511990329,4.6,15653,"Dermatology, Pediatrics",19,"OPD, NRHM, AIIMS, CGHS, NUHM"
Hospital #212,New Delhi,Delhi,New Delhi,4057.0,28.6029535642664,77.20535564985373,3.8,1172,Dermatology,10,"CGHS, NHM, NHA, NRHM, NUHM, OPD"
Hospital #213,New Delhi,Delhi,New Delhi,4057.0,28.62202997741961,77.10647074901047,4.2,1487,Urology,41,"NRHM, AIIMS, MoHFW, PMSSY, AB-PMJAY"
Hospital #214,New Delhi,Delhi,New Delhi,4057.0,28.48273534701604,77.25694590846598,3.3,223,General Surgery,23,"NHM, OPD, PMSSY, AB-PMJAY, AIIMS"
Hospital #215,New Delhi,Delhi,New Delhi,4057.0,28.520449124270463,77.15006812993599,4.0,4149,Gynecology,16,"NRHM, CGHS, OPD, MoHFW, NUHM"
Hospital #216,New Delhi,Delhi,New Delhi,4057.0,28.5619440029579,77.16192865842956,4.6,1341,Pulmonology,5,"NRHM, OPD, AB-PMJAY, PMSSY, NHA, NUHM"
Hospital #217,New Delhi,Delhi,New Delhi,4057.0,28.558602256531408,77.17823020882084,4.3,1272,Cardiology,14,"NHA, NRHM, OPD, PMSSY, AIIMS"
Hospital #218,New Delhi,Delhi,New Delhi,4057.0,28.566043295595705,77.12441724098802,4.4,6493,"Endocrinology, Neurology",48,"CGHS, NHM, MoHFW, AB-PMJAY, NHA, AIIMS"
Hospital #219,New Delhi,Delhi,New Delhi,4057.0,28.562971237622747,77.22875672026741,4.5,1574,Orthopedics,32,"OPD, NUHM, NHM, MoHFW, NRHM, AIIMS"
Hospital #220,New Delhi,Delhi,New Delhi,4057.0,28.65747402509079,77.19470654678,3.5,856,Cardiology,19,"PMSSY, AB-PMJAY, OPD, NUHM, NHM"
Hospital #221,New Delhi,Delhi,New Delhi,4057.0,28.60665427093445,77.12013684710871,4.0,392,"Psychiatry, Ophthalmology",27,"NHA, NHM, AB-PMJAY, NRHM, CGHS"
Hospital #222,New Delhi,Delhi,New Delhi,4057.0,28.501063450771547,76.90412689483708,3.6,51,Pediatrics,10,"CGHS, AB-PMJAY, NRHM, PMSSY, AIIMS"
Hospital #223,New Delhi,Delhi,New Delhi,4057.0,28.532471150720376,77.12744969768923,4.0,786,Orthopedics,25,"CGHS, OPD, MoHFW, NUHM, PMSSY"
Hospital #224,New Delhi,Delhi,New Delhi,4057.0,28.669801425410565,77.09926144805361,3.9,376,Nephrology,31,"MoHFW, CGHS, NHA, OPD, AIIMS, NUHM"
Hospital #225,New Delhi,Delhi,New Delhi,4057.0,28.753698621288304,77.23592942854019,3.9,64,"Psychiatry, Endocrinology",44,"MoHFW, CGHS, OPD, AIIMS, NHM, NRHM"
Hospital #226,New Delhi,Delhi,New Delhi,4057.0,28.637651587452904,77.05371624659125,4.4,78,"Endocrinology, Cardiology",23,"NHM, AB-PMJAY, CGHS, MoHFW, PMSSY, OPD"
Hospital #227,New Delhi,Delhi,New Delhi,4057.0,28.584070643280924,76.94872444071544,4.1,795,General Surgery,18,"NHA, MoHFW, PMSSY, CGHS, NRHM"
Hospital #228,New Delhi,Delhi,New Delhi,4057.0,28.657788098727394,77.24360218405751,3.6,324,Ophthalmology,21,"AB-PMJAY, NHA, CGHS, MoHFW, PMSSY"
Hospital #229,New Delhi,Delhi,New Delhi,4057.0,28.642076358133792,77.16068175199958,4.6,799,Gastroenterology,14,"PMSSY, NHA, NHM, AIIMS, OPD, CGHS"
Hospital #230,New Delhi,Delhi,New Delhi,4057.0,28.584784521720564,77.29313796937706,4.1,1397,"Pediatrics, Endocrinology",17,"AB-PMJAY, PMSSY, AIIMS, OPD, NHM"
Hospital #231,New Delhi,Delhi,New Delhi,4057.0,28.75361181231072,77.39097768486222,4.5,71,"Gynecology, Ophthalmology",21,"MoHFW, NUHM, OPD, NHM, NRHM, CGHS"
Hospital #232,New Delhi,Delhi,New Delhi,4057.0,28.6188242559346,77.20334570485026,4.6,888,Pediatrics,29,"AB-PMJAY, PMSSY, OPD, NRHM, MoHFW"
Hospital #233,New Delhi,Delhi,New Delhi,4057.0,28.49473770623057,77.20397540509052,3.8,225,Nephrology,5,"NHA, OPD, AIIMS, MoHFW, AB-PMJAY, NUHM"
Hospital #234,New Delhi,Delhi,New Delhi,4057.0,28.5446521188047,77.47685712606109,3.2,121,"Neurology, Pediatrics",19,"NHA, AIIMS, NHM, NRHM, NUHM"
Hospital #235,New Delhi,Delhi,New Delhi,4057.0,28.90380496809104,77.30497553088762,3.3,158,Oncology,25,"CGHS, AIIMS, MoHFW, NHM, OPD, NUHM"
Hospital #236,New Delhi,Delhi,New Delhi,4057.0,28.6114789803313,77.23902436584754,3.7,1390,"Orthopedics, Pulmonology",25,"NHM, CGHS, MoHFW, NRHM, PMSSY"
Hospital #237,New Delhi,Delhi,New Delhi,4057.0,28.679829005192914,77.08003715753478,3.8,76,Neurology,27,"OPD, NHA, NRHM, AIIMS, NHM, NUHM"
Hospital #238,New Delhi,Delhi,New Delhi,4057.0,28.80820609785912,77.106306089281,4.2,68,Endocrinology,25,"OPD, AB-PMJAY, MoHFW, CGHS, NUHM"
Hospital #239,New Delhi,Delhi,New Delhi,4057.0,28.63252628305311,77.4076490112678,2.5,8,Oncology,27,"OPD, AIIMS, NUHM, NHM, CGHS"
Hospital #240,New Delhi,Delhi,New Delhi,4057.0,28.46011974269045,77.17301019593019,4.1,229,Pulmonology,13,"NHA, PMSSY, NUHM, NRHM, CGHS, OPD"
Hospital #241,New Delhi,Delhi,New Delhi,4057.0,28.39023118720344,77.5978369683939,3.6,39,"Gastroenterology, Endocrinology",30,"MoHFW, CGHS, PMSSY, OPD, NHM"
Hospital #242,New Delhi,Delhi,New Delhi,4057.0,28.63162840811423,77.17266316755742,4.5,1860,Oncology,11,"AIIMS, MoHFW, NRHM, OPD, CGHS, NHA"
Hospital #243,New Delhi,Delhi,New Delhi,4057.0,28.621199826558247,77.17173871569021,3.5,1382,"Nephrology, Psychiatry",14,"PMSSY, NRHM, AB-PMJAY, CGHS, NUHM, MoHFW"
Hospital #244,New Delhi,Delhi,New Delhi,4057.0,28.63447714832153,77.3607022550573,4.5,2080,Urology,11,"OPD, CGHS, NUHM, NHA, AB-PMJAY, NHM"
Hospital #245,New Delhi,Delhi,New Delhi,4057.0,28.59555259096367,77.29434822385993,4.2,78,"Pulmonology, Pediatrics",15,"NHA, PMSSY, NHM, CGHS, NUHM"
Hospital #246,New Delhi,Delhi,New Delhi,4057.0,28.520926866946063,77.19668505750244,4.3,1773,Pediatrics,31,"NHM, OPD, NUHM, PMSSY, AB-PMJAY"
Hospital #247,New Delhi,Delhi,New Delhi,4057.0,28.62969684429632,77.03032874291459,4.5,2717,"General Surgery, Gynecology",15,"CGHS, NUHM, NHM, PMSSY, NHA, OPD"
Hospital #248,New Delhi,Delhi,New Delhi,4057.0,28.72052137090948,77.05802641083518,4.1,724,"Urology, Gastroenterology",42,"NUHM, NRHM, PMSSY, MoHFW, NHA"
Hospital #249,New Delhi,Delhi,New Delhi,4057.0,28.903426329435383,77.07639944054448,2.5,37,Cardiology,22,"MoHFW, NHA, PMSSY, NUHM, OPD, NRHM"
Hospital #250,New Delhi,Delhi,New Delhi,4057.0,28.69119595906665,77.09801520564548,3.9,114,Oncology,19,"AB-PMJAY, MoHFW, NRHM, NHA, NUHM"
Hospital #251,New Delhi,Delhi,New Delhi,4057.0,28.570021041094336,77.00890399304754,4.1,2330,Pulmonology,4,"AIIMS, NHM, PMSSY, NRHM, MoHFW"
Hospital #252,New Delhi,Delhi,New Delhi,4057.0,28.56969231504446,77.03598029455155,3.4,179,"Orthopedics, General Surgery",12,"AIIMS, PMSSY, NHA, NRHM, NHM"
Hospital #253,New Delhi,Delhi,New Delhi,4057.0,28.78972219079334,76.86833175249282,3.8,139,Ophthalmology,6,"AIIMS, PMSSY, AB-PMJAY, MoHFW, NHM"
Hospital #254,New Delhi,Delhi,New Delhi,4057.0,28.66013611336802,77.00749611338779,3.5,389,Orthopedics,34,"CGHS, AB-PMJAY, OPD, NRHM, NUHM"
Hospital #255,New Delhi,Delhi,New Delhi,4057.0,28.57945384744076,77.17088807649522,4.2,384,"Urology, Pediatrics",19,"NHA, NHM, NUHM, AB-PMJAY, AIIMS"
Hospital #256,New Delhi,Delhi,New Delhi,4057.0,28.70885607161496,77.26782014729582,3.3,690,Pulmonology,10,"PMSSY, AIIMS, NHA, MoHFW, CGHS"
Hospital #257,New Delhi,Delhi,New Delhi,4057.0,28.757353630816617,77.14820641825335,4.1,594,"Endocrinology, Urology",12,"AIIMS, NHA, NHM, AB-PMJAY, CGHS"
Hospital #258,New Delhi,Delhi,New Delhi,4057.0,28.55969945021149,77.2915598616928,3.3,106,Orthopedics,20,"NRHM, MoHFW, CGHS, NHM, NHA, OPD"
Hospital #259,New Delhi,Delhi,New Delhi,4057.0,30.96808257889144,76.88214814409724,2.9,4,"General Surgery, Nephrology",27,"NHM, NHA, OPD, AB-PMJAY, PMSSY"
Hospital #260,New Delhi,Delhi,New Delhi,4057.0,28.583029252607247,77.08136391941447,4.5,395,Pulmonology,29,"NUHM, AIIMS, NRHM, AB-PMJAY, NHA, OPD"
Hospital #261,New Delhi,Delhi,New Delhi,4057.0,29.166540432942178,76.38813937323643,5.0,1,"Pediatrics, Psychiatry",28,"PMSSY, AIIMS, NHA, NHM, NRHM, MoHFW"
Hospital #262,New Delhi,Delhi,New Delhi,4057.0,28.64868435481369,77.05677425191132,4.7,3719,"Cardiology, Pediatrics",21,"NUHM, NHA, OPD, AIIMS, PMSSY, CGHS"
Hospital #263,New Delhi,Delhi,New Delhi,4057.0,28.625311267677446,76.96174232031255,3.4,109,Gynecology,36,"MoHFW, NRHM, NUHM, NHA, NHM, CGHS"
Hospital #264,New Delhi,Delhi,New Delhi,4057.0,28.56546956424315,77.13100342380801,4.3,1773,"Oncology, Gastroenterology",17,"AIIMS, AB-PMJAY, NUHM, OPD, NHA"
Hospital #265,New Delhi,Delhi,New Delhi,4057.0,28.5461834357532,77.30218137928695,4.2,3912,"Nephrology, Pediatrics",1,"CGHS, NHM, AB-PMJAY, PMSSY, NUHM, AIIMS"
Hospital #266,New Delhi,Delhi,New Delhi,4057.0,28.637465430451392,77.07995927114426,3.8,236,"Pediatrics, Ophthalmology",30,"MoHFW, AB-PMJAY, NRHM, OPD, NHM"
Hospital #267,New Delhi,Delhi,New Delhi,4057.0,28.689875720607297,77.03919653998594,4.5,3036,"Pulmonology, Pediatrics",6,"NRHM, PMSSY, NHM, AB-PMJAY, MoHFW"
Hospital #268,New Delhi,Delhi,New Delhi,4057.0,28.614922533318406,77.0439510929169,4.0,1022,"Cardiology, Oncology",23,"NRHM, NHA, NHM, AIIMS, AB-PMJAY"
Hospital #269,New Delhi,Delhi,New Delhi,4057.0,28.664642698141925,77.1396038624789,4.3,2153,"Pulmonology, Cardiology",15,"PMSSY, NHA, NRHM, AIIMS, NUHM, OPD"
Hospital #270,New Delhi,Delhi,New Delhi,4057.0,28.75261617049648,77.3796460851868,3.1,998,"Pulmonology, Urology",31,"OPD, AB-PMJAY, NRHM, AIIMS, PMSSY"
Hospital #271,New Delhi,Delhi,New Delhi,4057.0,28.58602656606397,77.38340084849307,3.7,1085,Oncology,18,"AB-PMJAY, NUHM, NHM, CGHS, NRHM"
Hospital #272,New Delhi,Delhi,New Delhi,4057.0,28.62094418798605,77.14854843101982,4.0,849,Psychiatry,5,"CGHS, AIIMS, NUHM, MoHFW, NHA, NHM"
Hospital #273,New Delhi,Delhi,New Delhi,4057.0,28.55318172366496,76.87011676971389,3.4,388,"Ophthalmology, Endocrinology",22,"AIIMS, MoHFW, NRHM, NUHM, NHA, AB-PMJAY"
Hospital #274,New Delhi,Delhi,New Delhi,4057.0,28.63970083864321,77.26448692340394,4.2,248,Ophthalmology,9,"PMSSY, CGHS, AB-PMJAY, MoHFW, AIIMS, OPD"
Hospital #275,New Delhi,Delhi,New Delhi,4057.0,28.637826227656863,76.98415189986827,4.6,1916,"Orthopedics, Endocrinology",11,"AIIMS, PMSSY, NHA, AB-PMJAY, OPD, NRHM"
Hospital #276,New Delhi,Delhi,New Delhi,4057.0,28.54491122577464,76.95712882524079,3.9,150,"Pulmonology, Neurology",29,"AIIMS, AB-PMJAY, NHM, PMSSY, CGHS"
Hospital #277,New Delhi,Delhi,New Delhi,4057.0,28.570224909266315,77.25233987280669,4.4,2588,Oncology,17,"AB-PMJAY, NHM, CGHS, NHA, NUHM"
Hospital #278,New Delhi,Delhi,New Delhi,4057.0,28.52250609877008,77.36981736926656,4.5,71,Pulmonology,24,"NHA, NHM, MoHFW, CGHS, OPD, AIIMS"
Hospital #279,New Delhi,Delhi,New Delhi,4057.0,28.92946383311846,77.15567626092023,3.4,212,General Surgery,22,"CGHS, MoHFW, OPD, AIIMS, AB-PMJAY, NRHM"
Hospital #280,New Delhi,Delhi,New Delhi,4057.0,28.63640037776699,76.98287470530924,3.5,423,"Psychiatry, Urology",17,"PMSSY, NHM, NHA, OPD, NUHM, MoHFW"
Hospital #281,New Delhi,Delhi,New Delhi,4057.0,28.19106301899968,77.25749307683627,3.1,104,Cardiology,11,"CGHS, AIIMS, NUHM, NRHM, OPD, NHM"
Hospital #282,New Delhi,Delhi,New Delhi,4057.0,28.664509267609976,77.05752750768276,3.4,156,"Orthopedics, Urology",10,"MoHFW, NUHM, CGHS, AIIMS, NHA, AB-PMJAY"
Hospital #283,New Delhi,Delhi,New Delhi,4057.0,28.638532880158458,77.11742811667041,4.4,250,"Neurology, Urology",9,"NRHM, OPD, MoHFW, NHM, NHA"
Hospital #284,New Delhi,Delhi,New Delhi,4057.0,28.649252651940724,77.2204516368715,4.8,6776,"Pediatrics, Dermatology",8,"PMSSY, OPD, NHA, CGHS, NRHM"
Hospital #285,New Delhi,Delhi,New Delhi,4057.0,28.597695375466063,77.10726276164665,4.6,2924,"Gynecology, Neurology",7,"NHM, CGHS, NRHM, AB-PMJAY, NHA"
